Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
17262,60.0,2,1,0,0,0.0,0,0,1,23,5,40,1,-1,0,3,0
17263,38.0,4,1,2,0,1952.0,0,1,0,23,5,237,1,-1,0,3,0
17264,26.0,4,2,2,0,3.0,1,0,0,23,5,106,1,-1,0,3,0
17265,57.0,9,1,0,0,19.0,1,0,0,23,5,158,1,-1,0,3,0
17266,53.0,0,2,1,0,291.0,0,0,2,23,5,145,1,-1,0,3,0
17267,41.0,4,1,2,0,-98.0,1,1,0,23,5,244,1,-1,0,3,0
17268,53.0,1,1,1,0,913.0,1,0,0,23,5,730,1,-1,0,3,0
17269,34.0,7,1,1,0,-451.0,1,1,0,23,5,498,1,-1,0,3,0
17270,41.0,3,1,1,0,1638.0,1,0,0,23,5,327,1,-1,0,3,0
17271,50.0,4,1,2,0,29.0,0,1,2,23,5,104,1,-1,0,3,0
17272,56.0,5,0,2,0,2370.0,0,0,0,23,5,376,1,-1,0,3,0
17273,41.0,9,1,3,0,-391.0,1,1,0,23,5,137,1,-1,0,3,0
17274,46.0,0,0,0,0,50.0,1,1,0,23,5,379,1,-1,0,3,0
17275,42.0,4,0,1,0,283.0,1,0,0,23,5,761,1,-1,0,3,1
17276,49.0,6,1,2,0,206.0,1,0,2,23,5,108,2,-1,0,3,0
17277,30.0,9,1,2,0,0.0,1,1,0,23,5,232,1,-1,0,3,0
17278,28.0,7,2,2,0,2938.0,1,0,0,23,5,184,2,-1,0,3,0
17279,46.0,1,1,1,0,1287.0,0,0,0,23,5,229,1,-1,0,3,0
17280,28.0,0,2,2,0,1773.0,1,0,0,23,5,275,1,-1,0,3,0
17281,38.0,0,1,1,0,532.0,1,0,0,23,5,95,1,-1,0,3,0
17282,39.0,1,1,1,0,1508.0,0,0,0,23,5,281,1,-1,0,3,0
17283,40.0,1,1,1,0,755.0,0,0,0,23,5,145,1,-1,0,3,0
17284,40.0,1,1,1,0,2279.0,0,0,0,23,5,104,1,-1,0,3,0
17285,35.0,4,0,2,0,505.0,0,0,0,23,5,142,1,-1,0,3,0
17286,36.0,6,1,2,0,328.0,1,1,0,23,5,136,1,-1,0,3,0
17287,47.0,1,1,1,0,4101.0,1,0,0,23,5,105,1,-1,0,3,0
17288,30.0,4,2,1,0,3259.0,1,0,0,23,5,495,1,-1,0,3,0
17289,38.0,2,0,2,0,1690.0,0,0,0,23,5,160,1,-1,0,3,0
17290,26.0,4,2,2,0,14004.0,1,0,0,23,5,167,1,-1,0,3,0
17291,31.0,1,1,1,0,79.0,1,1,0,23,5,235,11,-1,0,3,0
17292,25.0,1,2,1,0,-247.0,1,0,0,23,5,633,1,-1,0,3,1
17293,54.0,4,1,2,0,707.0,1,0,1,23,5,272,2,-1,0,3,0
17294,46.0,1,1,3,0,55.0,0,0,0,23,5,55,1,-1,0,3,0
17295,47.0,4,1,2,0,4386.0,1,0,1,23,5,43,1,-1,0,3,0
17296,50.0,9,1,1,0,778.0,0,0,0,23,5,16,1,-1,0,3,0
17297,46.0,1,1,0,0,2427.0,0,0,0,23,5,40,1,-1,0,3,0
17298,39.0,1,2,1,0,94.0,0,1,0,23,5,87,3,-1,0,3,0
17299,53.0,5,0,1,0,84.0,0,0,0,23,5,336,1,-1,0,3,0
17300,53.0,3,1,2,0,2353.0,1,0,0,23,5,471,2,-1,0,3,0
17301,52.0,1,1,1,0,1027.0,0,0,0,23,5,59,1,-1,0,3,0
17302,47.0,5,0,1,0,-157.0,0,1,2,23,5,104,1,-1,0,3,0
17303,55.0,5,1,0,0,159.0,1,1,1,23,5,184,1,-1,0,3,0
17304,46.0,0,1,1,0,739.0,1,0,0,23,5,250,1,-1,0,3,0
17305,25.0,4,1,2,0,937.0,1,0,0,23,5,115,1,-1,0,3,0
17306,47.0,9,1,2,0,1115.0,1,0,1,23,5,18,9,-1,0,3,0
17307,33.0,9,1,2,0,104.0,0,0,2,23,5,115,1,-1,0,3,0
17308,34.0,6,1,2,0,1972.0,1,0,0,23,5,61,2,-1,0,3,0
17309,29.0,1,1,1,0,721.0,1,0,0,23,5,644,1,-1,0,3,0
17310,31.0,1,1,1,0,0.0,0,0,1,23,5,36,1,-1,0,3,0
17311,34.0,1,2,1,0,152.0,1,0,0,23,5,112,1,-1,0,3,0
17312,25.0,9,2,2,0,148.0,0,0,0,23,5,421,1,-1,0,3,0
17313,26.0,9,2,2,0,14054.0,0,0,0,23,5,178,1,-1,0,3,0
17314,28.0,4,2,2,0,-56.0,0,1,0,23,5,884,1,-1,0,3,0
17315,56.0,1,1,0,0,187.0,1,0,0,23,5,156,2,-1,0,3,0
17316,36.0,9,1,2,0,62.0,0,0,0,23,5,66,2,-1,0,3,0
17317,27.0,9,2,1,0,487.0,1,0,0,23,5,319,1,-1,0,3,0
17318,48.0,9,1,1,0,480.0,0,1,0,23,5,371,1,-1,0,3,0
17319,31.0,0,2,1,0,33.0,0,1,0,23,5,194,1,-1,0,3,0
17320,43.0,3,1,0,0,94.0,0,0,0,23,5,35,9,-1,0,3,0
17321,42.0,6,1,2,0,-426.0,1,0,1,23,5,160,7,-1,0,3,0
17322,39.0,9,0,1,0,511.0,0,1,0,23,5,148,1,-1,0,3,0
17323,28.0,1,2,1,0,-337.0,0,1,0,23,5,284,1,-1,0,3,0
17324,46.0,2,0,2,0,91.0,0,1,0,23,5,182,1,-1,0,3,0
17325,38.0,9,2,2,0,23.0,0,0,0,23,5,194,1,-1,0,3,0
17326,44.0,1,1,1,0,23.0,0,0,0,23,5,56,1,-1,0,3,0
17327,35.0,4,2,1,0,329.0,0,0,0,23,5,375,8,-1,0,3,0
17328,56.0,1,1,0,0,173.0,1,1,1,23,5,31,2,-1,0,3,0
17329,49.0,4,1,1,0,3286.0,1,0,0,23,5,73,2,-1,0,3,0
17330,44.0,3,1,0,0,26.0,1,0,0,23,5,952,2,-1,0,3,0
17331,31.0,4,1,1,1,0.0,0,1,0,23,5,111,1,-1,0,3,0
17332,27.0,1,2,0,0,0.0,1,0,0,23,5,213,1,-1,0,3,0
17333,28.0,0,1,1,0,423.0,1,0,0,23,5,245,1,-1,0,3,0
17334,34.0,9,1,1,0,672.0,0,0,0,23,5,158,3,-1,0,3,0
17335,45.0,9,2,2,0,88.0,0,0,2,23,5,163,4,-1,0,3,0
17336,60.0,5,1,0,0,566.0,0,1,0,23,5,423,1,-1,0,3,0
17337,31.0,0,2,1,0,5248.0,0,1,0,23,5,368,1,-1,0,3,0
17338,27.0,1,1,1,0,197.0,0,0,1,23,5,222,1,-1,0,3,0
17339,30.0,1,2,1,0,0.0,1,0,1,23,5,40,5,-1,0,3,0
17340,41.0,4,2,2,0,0.0,1,0,0,23,5,122,5,-1,0,3,0
17341,35.0,7,0,1,0,-225.0,0,0,0,23,5,183,1,-1,0,3,0
17342,30.0,1,2,1,0,163.0,1,1,0,23,5,123,2,-1,0,3,0
17343,38.0,9,1,0,0,-1038.0,0,1,0,23,5,222,1,-1,0,3,0
17344,54.0,3,1,0,0,1319.0,1,0,1,23,5,70,2,-1,0,3,0
17345,26.0,0,2,1,0,8.0,0,0,0,23,5,95,1,-1,0,3,0
17346,25.0,0,1,1,0,789.0,1,0,0,23,5,202,1,-1,0,3,0
17347,38.0,3,1,1,0,0.0,1,0,0,23,5,157,1,-1,0,3,0
17348,36.0,4,0,2,0,14930.0,0,0,0,23,5,190,1,-1,0,3,0
17349,28.0,8,2,2,0,270.0,0,0,0,23,5,172,1,-1,0,3,0
17350,47.0,0,0,1,0,136.0,0,1,0,23,5,70,1,-1,0,3,0
17351,48.0,7,1,1,0,2739.0,0,0,1,23,5,173,4,-1,0,3,0
17352,27.0,6,2,2,0,82.0,0,1,0,23,5,387,1,-1,0,3,0
17353,29.0,7,1,1,0,30.0,1,0,0,23,5,74,3,-1,0,3,0
17354,37.0,9,1,2,0,0.0,1,1,0,23,5,155,2,-1,0,3,0
17355,28.0,7,2,1,0,525.0,0,0,0,23,5,81,1,-1,0,3,0
17356,28.0,1,2,1,0,371.0,1,0,0,23,5,159,2,-1,0,3,0
17357,28.0,9,2,2,0,-123.0,0,1,0,23,5,690,1,-1,0,3,1
17358,38.0,9,0,1,0,1.0,0,1,0,23,5,73,1,-1,0,3,0
17359,32.0,1,1,0,0,103.0,0,0,0,23,5,312,1,-1,0,3,0
17360,38.0,4,1,2,0,246.0,1,0,2,23,5,717,8,-1,0,3,0
17361,43.0,6,1,1,0,1239.0,1,1,1,23,5,355,3,-1,0,3,0
17362,45.0,1,2,0,0,308.0,1,0,0,23,5,191,2,-1,0,3,0
17363,32.0,2,1,1,0,126.0,1,1,0,23,5,538,2,-1,0,3,0
17364,42.0,0,1,1,0,-465.0,0,1,0,23,5,102,1,-1,0,3,0
17365,32.0,1,2,0,0,33.0,0,0,0,23,5,118,1,-1,0,3,0
17366,60.0,5,0,0,0,61.0,1,0,1,23,5,197,2,-1,0,3,0
17367,40.0,4,1,2,0,294.0,1,0,0,23,5,97,5,-1,0,3,0
17368,33.0,7,0,1,0,44.0,0,1,0,23,5,529,1,-1,0,3,1
17369,25.0,4,2,2,0,323.0,0,1,0,23,5,98,1,-1,0,3,0
17370,29.0,3,1,0,0,417.0,0,0,0,23,5,108,2,-1,0,3,0
17371,25.0,1,2,1,0,-2.0,0,1,0,23,5,273,2,-1,0,3,0
17372,28.0,1,2,1,0,-403.0,0,1,0,23,5,140,2,-1,0,3,0
17373,41.0,4,2,2,0,1355.0,0,0,0,23,5,179,2,-1,0,3,0
17374,27.0,3,1,0,0,0.0,1,0,0,23,5,435,3,-1,0,3,0
17375,48.0,1,1,0,0,-460.0,0,0,0,23,5,135,1,-1,0,3,0
17376,35.0,0,1,1,0,1345.0,1,0,0,23,5,135,1,-1,0,3,0
17377,39.0,9,1,2,0,209.0,0,0,2,23,5,36,2,-1,0,3,0
17378,25.0,7,2,1,0,99.0,0,1,0,23,5,207,2,-1,0,3,0
17379,49.0,10,1,2,0,2806.0,0,0,0,23,5,366,2,-1,0,3,0
17380,49.0,0,0,1,1,2405.0,1,0,0,23,5,216,8,-1,0,3,0
17381,38.0,1,1,1,0,2299.0,1,0,0,23,5,240,1,-1,0,3,0
17382,26.0,4,2,2,0,33.0,0,0,0,23,5,297,1,-1,0,3,0
17383,60.0,4,2,2,0,0.0,0,1,0,23,5,151,1,-1,0,3,0
17384,30.0,1,1,1,0,521.0,1,0,0,23,5,76,17,-1,0,3,0
17385,54.0,0,1,1,0,0.0,1,1,0,23,5,117,1,-1,0,3,0
17386,52.0,4,1,1,0,638.0,1,0,0,23,5,213,1,-1,0,3,0
17387,57.0,4,1,2,0,101.0,0,1,0,23,5,99,2,-1,0,3,0
17388,35.0,0,1,1,0,11.0,1,0,0,23,5,103,4,-1,0,3,0
17389,28.0,7,2,1,0,651.0,0,1,0,23,5,158,2,-1,0,3,0
17390,53.0,4,1,2,0,267.0,1,0,1,23,5,90,1,-1,0,3,0
17391,32.0,4,2,1,0,131.0,1,1,0,23,5,1152,2,-1,0,3,1
17392,39.0,2,0,1,0,990.0,1,0,0,23,5,55,1,-1,0,3,0
17393,56.0,7,0,1,0,191.0,0,0,0,23,5,335,3,-1,0,3,0
17394,49.0,7,0,0,0,90.0,0,0,0,23,5,126,4,-1,0,3,0
17395,57.0,2,1,2,0,234.0,0,0,0,23,5,169,2,-1,0,3,0
17396,50.0,4,1,2,0,1562.0,1,0,0,23,5,92,2,-1,0,3,0
17397,47.0,3,1,0,0,0.0,0,1,1,23,5,203,4,-1,0,3,0
17398,40.0,7,1,1,0,111.0,1,0,0,23,5,134,1,-1,0,3,0
17399,59.0,6,1,2,0,0.0,1,0,0,23,5,256,1,-1,0,3,0
17400,26.0,7,2,1,0,127.0,1,1,0,23,5,85,3,-1,0,3,0
17401,36.0,10,1,2,0,73.0,0,0,0,23,5,172,2,-1,0,3,0
17402,48.0,7,0,0,0,2805.0,0,1,0,23,5,212,2,-1,0,3,0
17403,39.0,4,1,1,0,6012.0,0,0,1,23,5,383,2,-1,0,3,0
17404,33.0,6,2,0,0,4443.0,0,0,1,23,5,25,6,-1,0,3,0
17405,57.0,5,1,0,0,65.0,1,0,1,23,5,588,1,-1,0,3,0
17406,52.0,0,1,1,0,3703.0,1,0,0,23,5,152,1,-1,0,3,0
17407,35.0,4,1,1,1,-550.0,0,1,0,23,5,874,3,-1,0,3,0
17408,51.0,0,1,0,0,576.0,1,0,0,23,5,434,1,-1,0,3,0
17409,57.0,4,1,2,0,246.0,1,0,0,23,5,322,2,-1,0,3,0
17410,26.0,1,2,1,0,658.0,0,1,1,23,5,34,4,-1,0,3,0
17411,29.0,1,1,3,1,163.0,1,1,0,23,5,586,2,-1,0,3,0
17412,42.0,4,1,1,0,1331.0,0,0,0,23,5,698,2,-1,0,3,0
17413,49.0,9,1,1,0,-142.0,1,1,0,23,5,73,4,-1,0,3,0
17414,43.0,4,1,2,0,62.0,1,0,0,23,5,212,3,-1,0,3,0
17415,57.0,4,1,1,0,-868.0,1,1,0,23,5,186,1,-1,0,3,0
17416,55.0,5,0,2,0,-458.0,1,0,0,23,5,1331,3,-1,0,3,0
17417,26.0,2,1,1,0,321.0,1,1,0,23,5,638,2,-1,0,3,0
17418,42.0,1,1,0,0,1532.0,1,0,0,23,5,98,3,-1,0,3,0
17419,52.0,4,1,2,0,659.0,0,0,0,23,5,517,4,-1,0,3,0
17420,32.0,1,2,1,0,0.0,0,0,0,23,5,271,6,-1,0,3,0
17421,32.0,1,1,1,0,476.0,1,0,0,23,5,956,9,-1,0,3,1
17422,30.0,6,2,2,0,76.0,0,1,0,23,5,100,2,-1,0,3,0
17423,40.0,4,1,2,0,2471.0,1,1,0,23,5,206,1,-1,0,3,0
17424,43.0,0,1,1,0,-465.0,1,1,0,23,5,166,1,-1,0,3,0
17425,53.0,9,0,1,0,2156.0,1,0,0,23,5,671,4,-1,0,3,0
17426,43.0,4,0,1,0,1387.0,0,0,1,23,5,296,2,-1,0,3,0
17427,47.0,9,2,1,0,1101.0,1,0,0,23,5,957,3,-1,0,3,1
17428,48.0,1,1,0,0,329.0,0,1,1,23,5,85,6,-1,0,3,0
17429,43.0,3,1,1,0,743.0,0,1,0,23,5,323,3,-1,0,3,0
17430,55.0,7,1,1,0,1150.0,0,1,0,23,5,218,3,-1,0,3,0
17431,53.0,6,1,2,0,1672.0,0,0,0,23,5,438,1,-1,0,3,0
17432,50.0,9,1,1,0,1130.0,1,0,0,23,5,119,2,-1,0,3,0
17433,57.0,4,1,2,0,215.0,0,1,0,23,5,288,9,-1,0,3,0
17434,32.0,0,2,1,0,458.0,0,1,0,23,5,125,2,-1,0,3,0
17435,46.0,9,1,1,0,475.0,0,1,0,23,5,158,2,-1,0,3,0
17436,43.0,0,1,1,0,315.0,0,0,0,23,5,129,2,-1,0,3,0
17437,26.0,9,2,1,0,33.0,0,0,0,23,5,91,7,-1,0,3,0
17438,48.0,7,2,1,1,-470.0,1,0,0,23,5,544,11,-1,0,3,0
17439,48.0,1,1,1,0,291.0,1,0,0,23,5,448,2,-1,0,3,0
17440,42.0,7,0,1,0,0.0,1,1,0,23,5,168,1,-1,0,3,0
17441,37.0,0,1,1,0,581.0,1,1,0,23,5,203,4,-1,0,3,0
17442,27.0,6,1,2,0,607.0,1,0,0,23,5,123,3,-1,0,3,0
17443,46.0,9,1,1,0,416.0,1,1,0,23,5,361,3,-1,0,3,0
17444,35.0,1,1,1,0,74.0,0,0,0,23,5,248,2,-1,0,3,0
17445,48.0,9,2,1,0,329.0,0,0,0,23,5,711,1,-1,0,3,0
17446,56.0,7,1,1,0,-229.0,0,1,0,23,5,55,10,-1,0,3,0
17447,50.0,2,1,2,0,-168.0,1,0,0,23,5,1327,2,-1,0,3,1
17448,48.0,4,1,1,0,0.0,1,0,1,23,5,90,2,-1,0,3,0
17449,44.0,7,1,1,0,1106.0,1,0,1,23,5,239,11,-1,0,3,0
17450,56.0,5,1,2,0,5.0,0,0,0,23,5,122,3,-1,0,3,0
17451,28.0,7,2,1,0,-221.0,0,1,0,23,5,1090,12,-1,0,3,0
17452,27.0,3,1,1,0,4848.0,1,1,1,23,5,82,3,-1,0,3,0
17453,34.0,4,1,2,0,415.0,0,1,0,23,5,361,2,-1,0,3,0
17454,59.0,3,1,0,0,509.0,0,1,1,23,5,67,2,-1,0,3,0
17455,32.0,1,2,1,0,799.0,0,1,0,23,5,2078,6,-1,0,3,1
17456,42.0,9,1,1,0,-470.0,1,1,0,23,5,185,10,-1,0,3,0
17457,28.0,6,1,2,0,0.0,1,0,0,23,5,339,4,-1,0,3,0
17458,53.0,4,0,2,0,6388.0,1,0,1,23,5,203,2,-1,0,3,0
17459,41.0,0,0,1,0,0.0,0,1,0,23,5,400,2,-1,0,3,0
17460,28.0,9,2,1,0,390.0,0,1,0,23,5,475,2,-1,0,3,0
17461,51.0,4,1,2,0,0.0,1,0,0,23,5,58,2,-1,0,3,0
17462,56.0,0,0,1,0,-429.0,0,1,0,23,5,229,4,-1,0,3,0
17463,56.0,4,1,2,0,94.0,0,0,0,23,5,530,3,-1,0,3,0
17464,44.0,4,1,2,0,332.0,1,0,0,23,5,497,5,-1,0,3,0
17465,30.0,0,2,2,0,536.0,1,0,0,23,5,81,1,-1,0,3,0
17466,58.0,5,0,3,0,5920.0,1,0,0,23,5,255,1,-1,0,3,0
17467,41.0,4,0,2,0,846.0,0,1,0,23,5,206,3,-1,0,3,0
17468,51.0,0,1,2,0,1463.0,1,0,1,23,5,185,1,-1,0,3,0
17469,36.0,4,1,2,0,699.0,0,0,0,23,5,125,1,-1,0,3,0
17470,42.0,3,1,1,0,279.0,1,0,0,23,5,673,1,-1,0,3,0
17471,28.0,8,2,1,0,153.0,0,0,0,23,5,1124,2,-1,0,3,1
17472,27.0,9,1,1,0,-392.0,1,0,0,23,5,228,2,-1,0,3,1
17473,29.0,8,2,1,0,181.0,1,0,0,23,5,180,1,-1,0,3,0
17474,45.0,0,1,1,0,524.0,1,0,0,23,5,808,1,-1,0,3,1
17475,41.0,4,1,2,0,1408.0,0,0,0,23,5,403,3,-1,0,3,0
17476,44.0,7,1,1,0,-18.0,0,1,0,23,5,510,2,-1,0,3,0
17477,39.0,9,1,1,0,694.0,1,0,0,23,5,413,5,-1,0,3,0
17478,27.0,7,1,1,0,0.0,1,0,0,23,5,198,13,-1,0,3,0
17479,31.0,0,2,1,0,378.0,0,0,0,23,5,421,2,-1,0,3,0
17480,48.0,4,1,2,0,291.0,1,0,1,23,5,350,2,-1,0,3,0
17481,52.0,1,1,0,1,0.0,0,0,0,23,5,322,3,-1,0,3,0
17482,44.0,4,1,1,0,8262.0,1,0,0,23,5,201,16,-1,0,3,0
17483,51.0,0,2,1,0,895.0,0,0,0,23,5,638,2,-1,0,3,1
17484,59.0,5,1,1,0,1449.0,1,1,0,23,5,437,2,-1,0,3,0
17485,40.0,1,2,1,1,61.0,0,0,0,23,5,68,2,-1,0,3,0
17486,54.0,4,0,1,0,299.0,0,1,0,23,5,147,4,-1,0,3,0
17487,60.0,9,1,1,0,591.0,0,0,1,23,5,248,2,-1,0,3,0
17488,30.0,2,0,1,0,151.0,1,0,0,23,5,108,4,-1,0,3,0
17489,32.0,0,2,1,0,1291.0,1,0,0,23,5,110,2,-1,0,3,0
17490,37.0,0,1,1,0,536.0,1,0,0,23,5,328,2,-1,0,3,0
17491,25.0,7,1,1,0,72.0,1,0,0,23,5,305,2,-1,0,3,0
17492,56.0,1,1,0,0,0.0,1,0,1,23,5,293,5,-1,0,3,0
17493,51.0,9,1,1,0,0.0,0,1,0,23,5,68,3,-1,0,3,0
17494,47.0,1,1,1,0,1110.0,1,0,1,23,5,329,3,-1,0,3,0
17495,42.0,1,1,3,0,149.0,1,0,1,23,5,329,3,-1,0,3,0
17496,37.0,2,1,3,0,1958.0,0,1,0,23,5,609,2,-1,0,3,0
17497,56.0,5,1,0,0,2399.0,1,0,0,23,5,652,2,-1,0,3,0
17498,36.0,0,1,1,0,212.0,1,1,0,23,5,1201,6,-1,0,3,1
17499,26.0,4,2,2,0,2356.0,1,0,0,23,5,252,6,-1,0,3,0
17500,51.0,6,1,1,0,95.0,1,0,0,23,5,1309,4,-1,0,3,1
17501,33.0,9,1,1,0,844.0,1,0,0,23,5,476,3,-1,0,3,0
17502,31.0,9,2,1,0,1014.0,1,0,0,23,5,158,4,-1,0,3,0
17503,41.0,1,1,0,0,4.0,0,0,0,23,5,74,5,-1,0,3,0
17504,53.0,2,1,2,0,49.0,0,1,0,23,5,419,5,-1,0,3,0
17505,57.0,5,1,1,0,3382.0,0,1,1,23,5,165,2,-1,0,3,0
17506,37.0,4,1,2,0,216.0,1,0,0,23,5,408,3,-1,0,3,0
17507,47.0,1,1,1,0,13.0,1,1,1,23,5,135,2,-1,0,3,0
17508,26.0,1,2,1,0,5829.0,0,0,0,23,5,41,2,-1,0,3,0
17509,49.0,1,1,1,0,3677.0,1,0,0,23,5,276,3,-1,0,3,0
17510,50.0,5,1,0,0,14.0,0,1,1,23,5,83,4,-1,0,3,0
17511,28.0,7,2,1,1,-7.0,0,1,0,23,5,293,5,-1,0,3,0
17512,49.0,1,1,0,0,-57.0,0,0,1,23,5,161,2,-1,0,3,0
17513,53.0,7,1,0,0,8918.0,1,0,1,23,5,173,2,-1,0,3,0
17514,52.0,7,0,1,0,6.0,0,0,0,23,5,156,3,-1,0,3,0
17515,42.0,9,2,1,0,2646.0,1,0,0,23,5,280,4,-1,0,3,0
17516,33.0,7,2,2,0,395.0,1,0,0,23,5,1359,6,-1,0,3,1
17517,56.0,1,1,1,0,527.0,0,1,1,23,5,122,4,-1,0,3,0
17518,59.0,9,1,1,0,135.0,1,1,0,23,5,416,4,-1,0,3,1
17519,51.0,0,1,1,0,52.0,1,1,1,23,5,36,15,-1,0,3,0
17520,28.0,6,2,1,0,3761.0,0,1,0,23,5,623,3,-1,0,3,0
17521,51.0,0,0,1,0,21.0,0,0,0,23,5,53,17,-1,0,3,0
17522,38.0,0,0,1,0,74.0,1,0,0,23,5,279,3,-1,0,3,0
17523,59.0,7,1,1,0,204.0,0,0,0,23,5,286,2,-1,0,3,0
17524,38.0,2,1,2,0,0.0,0,0,0,23,5,532,2,-1,0,3,1
17525,33.0,1,2,2,0,457.0,1,0,0,23,5,107,4,-1,0,3,0
17526,30.0,6,1,3,0,1712.0,0,0,0,23,5,933,2,-1,0,3,0
17527,39.0,0,0,2,0,1087.0,0,1,0,23,5,85,2,-1,0,3,0
17528,49.0,1,1,0,0,0.0,1,1,1,23,5,97,6,-1,0,3,0
17529,47.0,1,1,3,0,30.0,0,1,0,23,5,498,2,-1,0,3,0
17530,27.0,6,2,2,0,1.0,1,0,0,23,5,171,4,-1,0,3,0
17531,32.0,3,2,2,0,93.0,0,0,0,23,5,495,2,-1,0,3,0
17532,53.0,9,1,1,0,944.0,1,0,0,23,5,799,4,-1,0,3,0
17533,55.0,4,0,2,0,36.0,0,0,0,23,5,111,2,-1,0,3,0
17534,26.0,9,2,1,0,831.0,0,1,0,23,5,84,13,-1,0,3,0
17535,35.0,4,2,2,0,657.0,1,0,0,23,5,547,2,-1,0,3,0
17536,57.0,1,1,0,0,94.0,1,0,1,23,5,103,5,-1,0,3,0
17537,31.0,0,1,1,0,1130.0,1,0,0,23,5,236,5,-1,0,3,0
17538,51.0,4,1,2,0,22557.0,1,0,1,23,5,71,3,-1,0,3,0
17539,39.0,1,1,0,0,163.0,1,0,1,23,5,192,5,-1,0,3,0
17540,28.0,0,1,1,0,1.0,1,0,0,24,5,50,4,-1,0,3,0
17541,56.0,4,1,3,0,0.0,0,0,0,24,5,54,29,-1,0,3,0
17542,30.0,9,2,2,0,-3.0,1,0,0,24,5,57,4,-1,0,3,0
17543,57.0,7,1,1,0,204.0,0,0,1,24,5,70,3,-1,0,3,0
17544,35.0,9,1,2,0,-290.0,1,1,0,24,5,265,3,-1,0,3,0
17545,26.0,1,1,1,0,242.0,1,0,0,24,5,117,2,-1,0,3,0
17546,40.0,7,1,1,0,471.0,1,0,0,24,5,430,4,-1,0,3,1
17547,29.0,9,2,2,0,2485.0,0,0,1,24,5,48,6,-1,0,3,0
17548,48.0,9,1,1,0,93.0,0,0,0,24,5,537,2,-1,0,3,0
17549,30.0,6,1,0,0,1380.0,1,0,0,24,5,259,9,-1,0,3,0
17550,34.0,4,2,2,0,3282.0,1,0,0,24,5,143,4,-1,0,3,0
17551,47.0,9,2,2,0,31.0,0,1,0,24,5,63,4,-1,0,3,0
17552,31.0,4,2,2,0,241.0,1,0,0,24,5,241,3,-1,0,3,0
17553,34.0,4,1,2,0,48.0,0,0,0,24,5,357,7,-1,0,3,0
17554,39.0,4,1,1,0,0.0,1,0,0,24,5,21,21,-1,0,3,0
17555,38.0,0,1,1,0,3091.0,1,0,0,24,5,13,2,-1,0,3,0
17556,45.0,1,1,0,0,0.0,1,0,1,24,5,32,1,-1,0,3,0
17557,42.0,3,2,0,0,206.0,0,1,0,24,5,148,1,-1,0,3,0
17558,35.0,9,0,1,0,0.0,0,0,0,24,5,262,2,-1,0,3,0
17559,29.0,0,2,1,0,768.0,1,0,0,24,5,119,5,-1,0,3,0
17560,40.0,4,1,2,0,0.0,1,1,0,24,5,53,1,-1,0,3,0
17561,46.0,1,1,0,0,0.0,0,0,0,24,5,92,1,-1,0,3,0
17562,42.0,0,0,1,1,0.0,0,0,0,24,5,226,1,-1,0,3,0
17563,27.0,7,2,2,0,1501.0,1,0,0,24,5,187,1,-1,0,3,0
17564,47.0,9,1,1,0,232.0,1,0,0,24,5,208,1,-1,0,3,0
17565,57.0,5,0,0,1,0.0,0,1,0,24,5,125,2,-1,0,3,0
17566,51.0,2,1,3,0,29.0,1,0,0,24,5,162,1,-1,0,3,0
17567,25.0,4,2,2,0,137.0,1,0,0,24,5,281,3,-1,0,3,0
17568,40.0,7,1,1,0,0.0,1,0,0,24,5,139,1,-1,0,3,0
17569,37.0,9,1,1,1,0.0,0,1,0,24,5,101,1,-1,0,3,0
17570,60.0,9,2,1,0,12.0,0,0,0,24,5,205,1,-1,0,3,0
17571,43.0,4,1,2,0,-183.0,0,0,0,24,5,65,1,-1,0,3,0
17572,45.0,9,1,1,0,1415.0,1,0,0,24,5,311,1,-1,0,3,0
17573,56.0,9,1,1,0,582.0,1,0,0,24,5,114,4,-1,0,3,0
17574,50.0,9,1,1,0,503.0,1,0,0,24,5,186,2,-1,0,3,0
17575,36.0,1,1,3,0,0.0,0,0,0,24,5,120,5,-1,0,3,0
17576,34.0,6,1,1,0,179.0,1,1,0,24,5,137,4,-1,0,3,0
17577,37.0,0,0,1,0,0.0,0,0,0,24,5,91,1,-1,0,3,0
17578,59.0,5,0,1,0,319.0,0,0,0,24,5,129,1,-1,0,3,0
17579,53.0,7,1,1,0,1065.0,0,1,0,24,5,211,1,-1,0,3,0
17580,53.0,4,1,2,0,1102.0,0,0,0,24,5,78,1,-1,0,3,0
17581,56.0,4,0,2,0,535.0,1,0,0,24,5,67,1,-1,0,3,0
17582,34.0,9,2,1,0,3.0,1,1,0,24,5,71,1,-1,0,3,0
17583,34.0,4,2,2,0,0.0,0,0,0,24,5,174,3,-1,0,3,0
17584,34.0,9,1,2,0,4.0,1,0,1,24,5,70,1,-1,0,3,0
17585,42.0,2,1,2,0,-14.0,1,0,0,24,5,58,2,-1,0,3,0
17586,24.0,10,2,2,1,-164.0,1,1,0,24,5,117,4,-1,0,3,0
17587,34.0,6,2,2,0,693.0,1,0,0,24,5,130,1,-1,0,3,0
17588,29.0,0,1,1,0,544.0,0,1,0,24,5,97,2,-1,0,3,0
17589,34.0,4,2,2,0,1.0,1,0,0,24,5,76,1,-1,0,3,0
17590,32.0,9,1,2,0,2553.0,1,0,0,24,5,459,7,-1,0,3,0
